,date,daily_evap_mm,daily_evap_m3,sam_et_m3H2O,typha_et_m3H2O,sacstab_et_m3H2O,scal_et_m3H2O,allspp_et_m3H2O
1712,3/23/16,19.11829221,4014.841364,0,752.0672968,233.2900697,229.5471668,1214.904533
1713,3/24/16,16.10657288,3382.380304,0,817.1832576,258.5995117,247.7764071,1323.559176
1714,3/25/16,18.17061209,3815.82854,0,931.0953472,303.2657605,278.0237396,1512.384847
1715,3/26/16,19.11541203,4014.236526,0,977.9741569,321.3692051,292.3572483,1591.70061
1716,3/27/16,16.00483819,3361.016021,0,976.7887911,320.8816504,294.7545218,1592.424963
1717,3/28/16,20.86054742,4380.714958,0,990.0837213,323.6487533,302.0014361,1615.733911
1718,3/29/16,19.75831597,4149.246354,0,703.3629388,208.0726037,233.9276425,1145.363185
1719,3/30/16,15.95161171,3349.838459,0,703.0161443,208.9787486,235.235976,1147.230869
1720,3/31/16,15.85926501,3330.445653,0,760.8225887,231.2724562,252.1570103,1244.252055
1721,4/1/16,15.13852521,3179.090294,0,920.1144432,296.1983899,291.6205013,1507.933334
1722,4/2/16,15.82301852,3322.833889,0,1049.8096,347.9901302,326.8308581,1724.630589
1723,4/3/16,15.74811273,3307.103674,0,1180.514822,400.279409,362.6538482,1943.448079
1724,4/4/16,15.04596907,3159.653505,0,1231.545547,420.5162901,378.4798043,2030.541641
1725,4/5/16,14.13241172,2967.806461,0,1278.844031,437.7272534,394.2944226,2110.865707
1726,4/6/16,16.26023443,3414.64923,0,1455.171576,509.8376811,441.9977899,2407.007047
1727,4/7/16,13.85088646,2908.686157,0,1287.854683,435.8123795,404.9570074,2128.62407
1728,4/8/16,11.94708437,2508.887717,0,1077.293172,351.1936564,352.2360934,1780.722922
1729,4/9/16,14.28420136,2999.682286,0,1221.086628,412.6207523,390.3570526,2024.064433
1730,4/10/16,7.383155136,1550.462579,0,722.3778444,200.3345234,266.9437196,1189.656087
1731,4/11/16,13.20329611,2772.692183,0,1058.753488,345.9242726,352.4892915,1757.167052
1732,4/12/16,15.56713211,3269.097743,0,1279.274344,436.3506364,412.6605249,2128.285505
1733,4/13/16,15.42102482,3238.415212,0,1432.664001,498.8971686,455.789196,2387.350366
1734,4/14/16,17.74145291,3725.705111,0,1466.471695,511.9401286,467.6913947,2446.103219
1735,4/15/16,27.02446877,5675.138442,0,1366.382942,470.7409112,443.4288427,2280.552696
1736,4/16/16,20.5363639,4312.63642,0,1303.171606,444.832294,428.6878923,2176.691792
1737,4/17/16,18.71823185,3930.828689,0,1405.487173,486.2228461,458.7765612,2350.48658
1738,4/18/16,17.84763549,3748.003454,0,1491.084095,521.4438342,484.1428064,2496.670735
1739,4/19/16,17.85639165,3749.842247,0,1619.950124,573.7269603,521.8396047,2715.516689
1740,4/20/16,17.14387088,3600.212885,0,1684.073304,599.9934019,541.7743749,2825.841081
1741,4/21/16,17.50952604,3677.000468,0,1780.265673,638.5850933,571.0865575,2989.937324
1742,4/22/16,19.47287704,4089.304178,0,1901.492146,688.7364591,606.720862,3196.949467
1743,4/23/16,21.73674168,4564.715752,0,1738.585216,620.6250326,564.9431184,2924.153367
1744,4/24/16,20.54428747,4314.300368,0,1724.898054,615.2847796,563.3208396,2903.503673
1745,4/25/16,33.04588574,6939.636006,0,1593.924252,560.1079618,529.9396088,2683.971822
1746,4/26/16,21.44112794,4502.636867,0,1383.030221,472.0884052,473.9447449,2329.063371
1747,4/27/16,20.10155431,4221.326404,0,1575.421702,550.0045771,530.3982251,2655.824504
1748,4/28/16,21.07265265,4425.257057,0,1438.354061,492.6260149,494.4992247,2425.4793
1749,4/29/16,20.01935112,4204.063736,0,1606.919448,561.6498351,544.0636936,2712.632977
1750,4/30/16,12.06270663,2533.168392,0,1304.95108,427.2763711,466.5991908,2198.826642
1751,5/1/16,12.20658592,2563.383043,0,1455.642799,494.4546815,508.915995,2459.013476
1752,5/2/16,16.21087871,3404.284528,0,1851.678617,643.8645672,610.3327739,3105.875958
1753,5/3/16,16.00774091,3361.625591,0,2090.562281,719.0049577,668.3673812,3477.93462
1754,5/4/16,21.1975764,4451.491045,0,2378.678262,808.7665594,737.9989207,3925.443742
1755,5/5/16,24.95403318,5240.346967,0,2280.732529,748.4466183,703.754819,3732.933966
1756,5/6/16,13.16769467,2765.215881,0,1552.526041,456.8333333,508.5672817,2517.926656
1757,5/7/16,14.70550934,3088.156961,0,1605.505933,463.8851904,515.8656403,2585.256763
1758,5/8/16,16.19891217,3401.771555,0,1773.593361,508.8063842,553.1217455,2835.521491
1759,5/9/16,16.50587824,3466.23443,0,2024.828488,580.7761241,609.2616218,3214.866234
1760,5/10/16,17.71087043,3719.282791,0,2295.621416,652.8743159,670.3756785,3618.87141
1761,5/11/16,16.37448538,3438.64193,0,2465.662365,688.2613678,705.6727001,3859.596433
1762,5/12/16,14.99287763,3148.504302,0,2741.140556,755.2665438,764.9918495,4261.398949
1763,5/13/16,15.71958128,3301.112069,0,2810.237549,754.5332341,774.5319316,4339.302714
1764,5/14/16,20.56861662,4319.40949,0,3024.184522,796.4969491,817.9140398,4638.595511
1765,5/15/16,19.73747786,4144.870351,0,2678.899555,676.8210105,728.3701275,4084.090693
1766,5/16/16,19.61349046,4118.832997,0,2676.586866,657.4169721,721.2337196,4055.237558
1767,5/17/16,17.0374844,3577.871724,0,2469.031804,582.3627346,667.5182067,3718.912745
1768,5/18/16,13.60758849,2857.593583,0,2376.336732,537.6780981,643.6692804,3557.684111
1769,5/19/16,16.18229425,3398.281793,0,2827.606584,644.0502775,736.0207632,4207.677625
1770,5/20/16,23.49542634,4934.039532,0,3110.666673,698.1703723,792.2926973,4601.129743
1771,5/21/16,23.16442711,4864.529694,0,2862.849251,618.9372608,730.6723444,4212.458856
1772,5/22/16,20.57971522,4321.740195,0,2676.680424,557.3070896,684.3317707,3918.319284
1773,5/23/16,17.76602106,3730.864423,0,2891.239151,592.4339877,724.8171019,4208.490241
1774,5/24/16,19.38142975,4070.100248,0,2793.334245,554.0626721,698.1750419,4045.571959
1775,5/25/16,20.84425957,4377.29451,0,2807.125515,541.7624047,695.8741877,4044.762108
1776,5/26/16,19.10503449,4012.057244,0,2697.377466,503.5236211,667.4082812,3868.309368
1777,5/27/16,15.51606011,3258.372624,0,3022.931886,558.5787588,729.638027,4311.148672
1778,5/28/16,17.8296153,3744.219212,0,3335.199618,607.667163,788.1124953,4730.979276
1779,5/29/16,18.12209885,3805.640758,0,3365.821564,597.8206107,788.040926,4751.683101
1780,5/30/16,14.91980164,3133.158345,0,3203.492349,550.2651522,749.2866676,4503.044168
1781,5/31/16,16.84669776,3537.80653,0,3440.19706,580.1832403,791.251234,4811.631534
1782,6/1/16,20.99656655,4409.278976,0,3807.62063,649.5754804,864.9961081,5322.192219
1783,6/2/16,18.09662844,3800.291972,0,3996.144476,667.3269352,895.6575046,5559.128915
1784,6/3/16,17.66698496,3710.066841,0,4284.150375,701.3099754,945.6585114,5931.118862
1785,6/4/16,17.51060336,3677.226706,0,4445.569472,710.8786527,970.1469005,6126.595025
1786,6/5/16,17.11782052,3594.742309,0,4574.168706,713.9221969,987.8185734,6275.909477
1787,6/6/16,17.39482097,3652.912404,0,4521.29734,685.8362982,970.6825027,6177.816141
1788,6/7/16,17.1861544,3609.092425,0,4394.833564,646.7971964,939.8063655,5981.437126
1789,6/8/16,20.04543889,4209.542166,0,4487.096491,643.124379,951.3821805,6081.60305
1790,6/9/16,20.74820346,4357.122726,0,4342.171114,602.8153202,918.2851431,5863.271578
1791,6/10/16,17.23291661,3618.912489,0,3955.79875,525.3812622,843.7145059,5324.894518
1792,6/11/16,14.58040308,3061.884647,0,4015.055357,518.8584826,849.7736802,5383.68752
1793,6/12/16,18.98268386,3986.363611,0,4188.704035,532.8119404,871.8120425,5593.328018
1794,6/13/16,19.09809886,4010.60076,0,4193.613197,518.8166557,866.8747046,5579.304558
1795,6/14/16,17.80121608,3738.255378,0,4193.759734,504.2245503,861.4522385,5559.436523
1796,6/15/16,17.8430043,3747.030903,0,4392.702038,515.9988098,891.5336398,5800.234488
1797,6/16/16,17.59076962,3694.06162,0,4470.315597,510.8481177,900.1606578,5881.324372
1798,6/17/16,16.08595511,3378.050574,0,4676.951243,521.8518359,930.8551361,6129.658215
1799,6/18/16,16.97781169,3565.340455,0,4957.057562,540.0717034,974.5744965,6471.703762
1800,6/19/16,17.06559715,3583.775401,0,5562.000016,595.1688331,1073.357816,7230.526665
1801,6/20/16,21.62797415,4541.874571,0,5804.221225,604.847606,1109.084767,7518.153599
1802,6/21/16,20.47850287,4300.485602,0,5572.255176,561.0470105,1063.314611,7196.616798
1803,6/22/16,21.11675122,4434.517756,0,5609.6143,548.3601586,1063.328048,7221.302506
1804,6/23/16,20.54982571,4315.463399,0,5706.055667,542.0258983,1073.159801,7321.241367
1805,6/24/16,17.60293447,3696.616239,0,5546.00811,509.1858866,1040.468288,7095.662285
1806,6/25/16,18.4273352,3869.740392,0,5403.187425,479.243138,1011.232961,6893.663524
1807,6/26/16,15.33814377,3221.010192,0,5299.234493,451.5613244,992.7527709,6743.548588
1808,6/27/16,14.44619077,3033.700061,0,5462.220759,452.6019728,1013.52307,6928.345802
1809,6/28/16,17.80547501,3739.149753,0,6048.181459,492.1042543,1100.682807,7640.968521
1810,6/29/16,20.42853239,4289.991802,0,5829.142708,456.5804305,1060.322791,7346.045929
1811,6/30/16,13.64409575,2865.260108,0,4736.140643,346.8695766,884.4343897,5967.444609
1812,7/1/16,17.53627351,3682.617437,0,5090.18659,360.6002635,928.8943779,6379.681231
1813,7/2/16,18.44445879,3873.336346,0,5485.252762,399.5018583,987.3028333,6872.057453
1814,7/3/16,18.46544668,3877.743802,0,5780.221857,430.7819853,1030.409656,7241.413499
1815,7/4/16,20.98567537,4406.991828,0,5900.133542,448.5346539,1045.208182,7393.876378
1816,7/5/16,20.76136713,4359.887097,0,5903.861089,456.6319069,1041.904679,7402.397674
1817,7/6/16,22.36178456,4695.974757,0,5689.119623,445.9776003,1004.227742,7139.324965
1818,7/7/16,20.5271012,4310.691252,0,5552.502751,441.6492586,978.9837999,6973.135809
1819,7/8/16,19.46380369,4087.398776,0,5571.498949,451.1340058,977.7830644,7000.416019
1820,7/9/16,20.82465019,4373.17654,0,5735.770754,473.6687683,999.5519459,7208.991468
1821,7/10/16,23.49867143,4934.720999,0,5782.873368,486.065124,1002.827025,7271.765516
1822,7/11/16,23.04299605,4839.02917,0,5559.374521,473.4480171,964.0654289,6996.887967
1823,7/12/16,20.3971546,4283.402465,0,5393.635927,465.6972073,934.4847165,6793.817851
1824,7/13/16,18.43824552,3872.031558,0,5463.907719,480.1183933,941.6086326,6885.634745
1825,7/14/16,20.38170778,4280.158634,0,5498.237627,491.4429778,942.9529639,6932.633568
1826,7/15/16,22.67823722,4762.429816,0,5523.188623,502.0008309,942.8423431,6968.031797
1827,7/16/16,19.89398297,4177.736423,0,5525.867551,510.437527,939.3382537,6975.643332
1828,7/17/16,14.47274059,3039.275523,0,4933.92743,454.2047497,850.3286197,6238.4608
1829,7/18/16,16.61562951,3489.282197,0,4968.269064,467.6275322,848.7422799,6284.638876
1830,7/19/16,17.23080808,3618.469696,0,5163.994473,497.3117584,872.7711126,6534.077344
1831,7/20/16,15.85935326,3330.464185,0,4987.888896,485.3834477,843.6587124,6316.931056
1832,7/21/16,16.00245207,3360.514934,0,5390.419582,538.7279152,898.1221113,6827.269608
1833,7/22/16,20.30156558,4263.328771,0,5529.043897,562.6175249,914.7610995,7006.422521
1834,7/23/16,21.59073743,4534.054859,0,5258.104274,541.3565379,870.0284165,6669.489229
1835,7/24/16,23.00478958,4831.005812,0,5174.378214,540.4276724,853.5152692,6568.321156
1836,7/25/16,20.16872451,4235.432146,0,4938.21249,521.0260258,815.2956788,6274.534194
1837,7/26/16,18.32415429,3848.072401,0,5185.825166,559.1765479,846.7960441,6591.797758
1838,7/27/16,19.68807592,4134.495943,0,5353.378017,588.3861933,866.6756601,6808.43987
1839,7/28/16,17.28771522,3630.420196,0,5234.281826,582.7661836,845.4560718,6662.504082
1840,7/29/16,23.16216706,4864.055083,0,4913.287077,552.4722808,794.6101637,6260.369521
1841,7/30/16,17.60921717,3697.935605,0,4419.590701,498.3398614,720.4301665,5638.360729
1842,7/31/16,0.366106444,76.88235333,NA,NA,NA,NA,NA
1843,8/1/16,15.20073975,3192.155347,0,4203.301396,477.6919984,686.5604211,5367.553815
1844,8/2/16,13.07042761,2744.789798,0,4012.179274,459.3524678,656.6951395,5128.226882
1845,8/3/16,14.6935471,3085.644891,0,4132.48441,484.4819623,668.0794289,5285.045801
1846,8/4/16,14.92352632,3133.940527,0,4240.634874,506.7902467,679.2394988,5426.66462
1847,8/5/16,9.598452085,2015.674938,0,3772.72445,448.0904751,612.756032,4833.570957
1848,8/6/16,15.24705893,3201.882375,0,4561.855538,568.6038282,714.609182,5845.068548
1849,8/7/16,16.72886399,3513.061438,0,4689.172718,595.4160008,727.8344097,6012.423128
1850,8/8/16,19.87220961,4173.164017,0,4802.4435,621.3949743,738.4773218,6162.315796
1851,8/9/16,16.8162215,3531.406514,0,4058.237179,521.3932638,634.2081922,5213.838635
1852,8/10/16,13.53103528,2841.51741,0,3973.871241,517.7711941,618.2588912,5109.901326
1853,8/11/16,13.87052344,2912.809922,0,3867.000706,510.4233055,599.4785257,4976.902538
1854,8/12/16,18.15255926,3812.037444,0,4249.535878,577.4795461,645.7998154,5472.815239
1855,8/13/16,17.69117413,3715.146568,0,4414.776652,611.9434317,663.3997344,5690.119818
1856,8/14/16,18.75603881,3938.76815,0,4345.186074,610.9344799,649.4519989,5605.572553
1857,8/15/16,15.99408,3358.7568,0,4331.59375,618.4207639,643.0664159,5593.080929
1858,8/16/16,19.42227751,4078.678278,0,4398.131389,638.5661354,647.3205977,5684.018122
1859,8/17/16,17.99783836,3779.546056,0,4318.740889,634.3043682,633.2263053,5586.271563
1860,8/18/16,16.65166389,3496.849416,0,3941.609193,581.4753621,580.1808735,5103.265429
1861,8/19/16,19.89991664,4178.982494,0,3872.107064,581.03043,565.476645,5018.614139
1862,8/20/16,19.05123465,4000.759276,0,3600.286352,543.6687843,526.6402092,4670.595345
1863,8/21/16,16.00611385,3361.283908,0,3637.541181,558.6960592,527.1302892,4723.367529
1864,8/22/16,13.78733627,2895.340616,0,3374.910413,520.0728106,490.7626404,4385.745864
1865,8/23/16,15.05382076,3161.302359,0,3326.704747,521.0121082,479.8797573,4327.596613
1866,8/24/16,16.90988767,3551.07641,0,3583.285174,576.2969541,507.0699205,4666.652048
1867,8/25/16,15.09042197,3168.988613,0,3531.059001,574.8700713,496.8259513,4602.755023
1868,8/26/16,15.41153717,3236.422805,0,3457.946574,569.1528759,484.2145658,4511.314015
1869,8/27/16,14.59630125,3065.223262,0,3317.877485,553.0563699,462.1852014,4333.119057
1870,8/28/16,15.10042501,3171.089252,0,3341.523448,567.5944528,460.0529118,4369.170812
1871,8/29/16,15.51362081,3257.860369,0,3531.156236,613.6319769,478.1013869,4622.8896
1872,8/30/16,16.84284828,3536.998139,0,3646.058898,646.1709459,486.91845,4779.148294
1873,8/31/16,17.2021508,3612.451668,0,3705.127166,668.0342874,489.0969763,4862.258429
1874,9/1/16,15.83666836,3325.700356,0,3578.827228,646.8352864,472.4707279,4698.133242
1875,9/2/16,14.35879757,3015.347489,0,3550.006644,645.6113757,471.1778772,4666.795897
1876,9/3/16,18.71291961,3929.713117,0,3540.389431,649.1047771,471.6972468,4661.191455
1877,9/4/16,17.97518365,3774.788567,0,3189.105916,581.8837239,432.1880413,4203.177681
1878,9/5/16,15.96237215,3352.098152,0,3136.356284,574.7152905,428.0390779,4139.110652
1879,9/6/16,16.41191935,3446.503063,0,3226.26251,596.3018013,441.2331385,4263.797449
1880,9/7/16,8.32738602,1748.751064,0,2532.473808,448.3125763,363.5414338,3344.327818
1881,9/8/16,14.56370709,3058.378489,0,2984.630433,553.7563352,416.1274052,3954.514173
1882,9/9/16,15.01327888,3152.788565,0,3233.953832,610.9115419,447.9532123,4292.818586
1883,9/10/16,14.50527737,3046.108248,0,3332.658043,636.1229654,462.0304985,4430.811507
1884,9/11/16,16.26366156,3415.368927,0,3251.218273,623.0934377,454.1538885,4328.4656
1885,9/12/16,16.99993308,3569.985946,0,3236.903487,622.7886255,455.2092516,4314.901364
1886,9/13/16,14.70263881,3087.554151,0,2839.654267,537.8944803,409.6119605,3787.160708
1887,9/14/16,16.23305404,3408.941349,0,2878.583709,554.2139638,414.3219562,3847.119629
1888,9/15/16,15.4290788,3240.106548,0,2702.823704,519.5425804,394.1884251,3616.554709
1889,9/16/16,14.18140372,2978.094781,0,2625.184375,505.5161581,386.4520151,3517.152548
1890,9/17/16,14.18593295,2979.04592,0,2782.733763,544.4684975,407.9159599,3735.11822
1891,9/18/16,14.38988598,3021.876055,0,2878.517168,569.8374778,421.8622485,3870.216894
1892,9/19/16,16.34469957,3432.386909,0,2726.451196,536.726923,405.7391671,3668.917286
1893,9/20/16,8.899634557,1868.923257,0,2466.705591,476.9796911,376.4886796,3320.173962
1894,9/21/16,13.45554959,2825.665414,0,2871.436762,578.3866632,427.612548,3877.435973
1895,9/22/16,7.294871625,1531.923041,0,2247.254678,432.8250131,351.6974415,3031.777133
1896,9/23/16,17.35844983,3645.274465,0,2314.608147,457.8850871,358.9577134,3131.450948
1897,9/24/16,15.62037483,3280.278714,0,2218.820059,438.806853,348.0490251,3005.675937
1898,9/25/16,15.09805629,3170.591822,0,2568.707036,524.4964664,395.3183556,3488.521858
1899,9/26/16,14.93643483,3136.651314,0,2446.276394,495.0370423,382.9783815,3324.291818
1900,9/27/16,15.58501533,3272.853219,0,2338.911061,473.386731,370.2909597,3182.588751
1901,9/28/16,13.30603745,2794.267865,0,2608.834054,543.2851179,407.0025071,3559.121679
1902,9/29/16,10.26712731,2156.096734,0,2542.853521,529.1435948,401.0022796,3472.999395
1903,9/30/16,13.17149014,2766.012929,0,2728.732766,581.4037587,426.1995831,3736.336108
1904,10/1/16,13.29759955,2792.495905,0,2664.512009,569.7464684,419.4907565,3653.749234
1905,10/2/16,8.256637604,1733.893897,0,2094.810747,427.4242842,346.974586,2869.209617
1906,10/3/16,17.36139766,3645.893508,0,2099.610761,437.5289525,346.417717,2883.55743
1907,10/4/16,13.54723201,2844.918723,0,1924.148032,396.4419192,324.1368316,2644.726783
1908,10/5/16,13.39059166,2812.024248,0,2034.505375,426.8515557,340.8624751,2802.219406
1909,10/6/16,12.08095143,2536.999799,0,2157.54805,460.9572013,359.4567282,2977.961979
1910,10/7/16,12.85371887,2699.280962,0,2246.683513,486.8021452,373.5448405,3107.030499
1911,10/8/16,15.10127103,3171.266916,0,2647.452199,592.8133438,431.3313065,3671.596849
1912,10/9/16,12.65899493,2658.388936,0,2563.019249,575.2390857,421.4451178,3559.703453
1913,10/10/16,12.67925335,2662.643204,0,2397.451635,536.2328559,400.0469322,3333.731423
1914,10/11/16,12.44726183,2613.924985,0,2293.67839,512.9366753,387.1469567,3193.762022
1915,10/12/16,11.37124214,2387.96085,0,2071.645925,455.9975677,358.2710224,2885.914515
1916,10/13/16,12.57826527,2641.435708,0,2131.207786,477.0169136,367.5190565,2975.743756
1917,10/14/16,12.48685093,2622.238696,0,2182.029554,493.8811473,376.5660535,3052.476754
1918,10/15/16,12.30275568,2583.578693,0,2110.044384,477.9642114,367.9297917,2955.938387
1919,10/16/16,12.55536519,2636.626691,0,2119.629694,483.6811955,371.1486207,2974.459511
1920,10/17/16,12.80784847,2689.648178,0,2100.559552,481.8139405,370.1315797,2952.505072
1921,10/18/16,11.79034571,2475.972599,0,2032.626491,466.5405137,361.9073847,2861.074389
1922,10/19/16,11.66986754,2450.672183,0,2096.170255,487.442797,372.9414574,2956.554509
1923,10/20/16,14.43035551,3030.374657,0,2282.17292,542.8079118,402.1597256,3227.140557
1924,10/21/16,14.00607288,2941.275304,0,2359.38215,567.7640653,415.7743266,3342.920542
1925,10/22/16,11.62540262,2441.334551,0,2284.150634,550.4015529,406.5471503,3241.099337
1926,10/23/16,5.492635251,1153.453403,0,1657.443424,367.0720201,318.4997521,2343.015196
1927,10/24/16,8.08557304,1697.970338,0,1978.493289,466.9746906,365.9747663,2811.442746
1928,10/25/16,10.49826673,2204.636013,0,2154.084846,524.720059,392.5790044,3071.38391
1929,10/26/16,11.19560069,2351.076144,0,2173.088969,534.8699464,396.9115952,3104.87051
1930,10/27/16,11.82749273,2483.773474,0,2250.193702,559.3174585,411.4613564,3220.972516
1931,10/28/16,10.18135259,2138.084045,0,2109.651319,521.1818429,392.1214505,3022.954612
